3.4 Aquatic Ecosystems ,,,,,,,Workshop participants:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,unknown,unknown,"115.922188015, -32.5992632093",5968,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,unknown,unknown,"115.899851933, -32.5799569885",5636,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,unknown,unknown,"115.941395653, -32.5957789051",6061,,Flat,,Floodplain,Palusplain,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,unknown,unknown,"115.973652532, -32.5170512374",6094,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Walyunga,unknown,unknown,"115.897118465, -32.7106809026",14632,,Flat,,Floodplain,Floodplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Yanchep,unknown,unknown,"115.664742464, -31.4569849009",9716,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SOUTH WEST,Yunderup,unknown,unknown,"115.439861192, -33.6248545657",458,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  3.4.3.  Aquatic Ecosystems of Potential Regional Significance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Moore River,Moore River & associated wetlands,,"115.5502072, -31.33952949",include Karakine palusplains & Burringarrah,,,,,,,,,,,,Porous - Mineral (soil),Permanently inundated,Forested,Brackish (3000-5000 mg/L),Both Ground & Surface water (switching temporal dominance),"deep pools remain inundated, other parts of river dry out seasonally",,,,,,,Degraded,Degraded,Expert opinion,Decreasing,Expert opinion,,Livestock farming (managed stock),historic clearing in catchment,Livestock farming (managed stock),historic clearing in catchment,,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,,Compile & synthesise existing data (including EIA reports),iv) Wetland management plan,River management plan,vi) Habitat restoration,"previous work has demonstrated good recovery to management actions (eg. weeding, erosion control); revegetation of river banks for fauna",i) Habitat protection through formal reservation,progress land purchase where appropriate (habitat connectivity),i) Additional awareness raising and education (specify);,importance of Moore River fauna habitat (eg. rakali),subregionally significant,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Porous - Sand,,,,,,,,,,,,,,,,,,Dams (specify user):,farm dams in upper catchment,Dams (specify user):,farm dams in upper catchment,,BS vi) Small-scale survey of local biota,"baseline survey - birds, fish, mammals, aquatic invertebrates",Develop monitoring and evaluation and reporting (MER) plan ,,,ii) Invasive alien species (plants),,iv) Habitat/species management through informal mechanisms,liaison with private landholders for management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altered drainage (specify user):,agricultural drains into river,Altered drainage (specify user):,agricultural drains into river,,MA iv) Mitigating threatening processes – species,refuges from predator (long neck turtles),,,,,,"ix) Regulation - Water (e.g., water use planning by Dept Water)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sedimentation/deposition (specify user):,river pools (impacts on rakali habitat),Sedimentation/deposition (specify user):,river pools (impacts on rakali habitat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (agriculture),eutrophication,Pollution (agriculture),eutrophication,,MA v) Improving management (effectiveness of conservation actions),Swan Region wetlands prioritisation,,,,,,x) Regulation - Native vegetation clearing (DEC/DMP),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salinity (specify user):,,Salinity (specify user):,,,MA vi) Improving management (cost-effectiveness of alternate actions),Swan Region wetlands prioritisation,,,,,,"xii) Assessment of compliance to development approvals by regulator (e.g., Office of EPA, DMP, DEC)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exploration,"gas extraction, mineral sands",,,,,,,,,xi) Regulation - DEC input into EIA assessment,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & gas drilling,gas extraction,,,,,,,,,xviii) Other,planning - input to planning processes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mining ,mineral sands (Water abstraction),,,,,,,,,iv) Habitat/species management through informal mechanisms,"support NGOs, NRM, landcare groups",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Moore River riparian vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,Degraded,Degraded,Expert opinion,Decreasing,Expert opinion,,Livestock farming (managed stock),"grazing, trampling, erosion of banks",Livestock farming (managed stock),"grazing, trampling, erosion of banks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),perennial & annual grasses,IAS plants (weeds),perennial & annual grasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS predators (specify):,"cats, foxes, preying on birds, mammals and reptiles",IAS predators (specify):,"cats, foxes, preying on birds, mammals and reptiles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salinity (specify user):,,Salinity (specify user):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Moore River,Gingin Brook & associated wetlands,,"115.6059073, -31.3008128",,,,Surface water,Riverine,,,,,,,,Porous - Peat (organic),Permanently inundated,Forested,Fresh (<1000 mg/L),Ground water,spring fed below peat banks on Darling Scarp,,,,,,,Good ,Fair ,Expert opinion,Decreasing,Expert opinion,,Altered drainage (specify user):,abstraction of water for horticulture & grazing,Altered drainage (specify user):,abstraction of water for horticulture & grazing,headwaters in excellent condition but agricultural impacts towards Moore River,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,,Compile & synthesise existing data (including EIA reports),,,vi) Habitat restoration,"previous work has demonstrated good recovery to management actions (eg. weeding, erosion control); revegetation of river banks for fauna",i) Habitat protection through formal reservation,progress land purchase where appropriate; reservation headwaters in vicinity of Boonanaring NR ,i) Additional awareness raising and education (specify);,"highlight importance of Gingin Brook as isolated/refuge/outlier populations (wetland plants, fish etc)",subregionally significant,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water abstraction (specify user):,horticulture & grazing,Water abstraction (specify user):,horticulture & grazing; potentially for future mining,,MA iv) Mitigating threatening processes – species,refuges from predator (long neck turtles),Update/refine monitoring and evaluation and reporting (MER) plan ,,,ii) Invasive alien species (plants),,iv) Habitat/species management through informal mechanisms,liaison with private landholders for management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Porous - Mineral (soil),,,,,,,,,,,,,,,,,,Illegal activity (specify):,abstraction of water for horticulture & grazing,Illegal activity (specify):,abstraction of water for horticulture & grazing,,MA v) Improving management (effectiveness of conservation actions),Swan Region wetlands prioritisation,,,,,,"ix) Regulation - Water (e.g., water use planning by Dept Water)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Porous - Sand,,,,,,,,,,,,,,,,,,Livestock farming (managed stock),grazing in catchment,Livestock farming (managed stock),grazing in catchment,,MA vi) Improving management (cost-effectiveness of alternate actions),Swan Region wetlands prioritisation,,,,,,x) Regulation - Native vegetation clearing (DEC/DMP),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (agriculture),eutrophication,Pollution (agriculture),eutrophication,,,,,,,,,"xii) Assessment of compliance to development approvals by regulator (e.g., Office of EPA, DMP, DEC)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Climate change (long-term reduced rainfall),,Climate change (long-term reduced rainfall),,,,,,,,,,xi) Regulation - DEC input into EIA assessment,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exploration,"gas extraction, mineral sands",,,,,,,,,xviii) Other,planning - input to planning processes,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil & gas drilling,gas extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mining ,mineral sands (Water abstraction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gingin Brook riparian vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,Good ,Fair ,Expert opinion,Static,Expert opinion,,Livestock farming (managed stock),"grazing, trampling, erosion of banks",Livestock farming (managed stock),"grazing, trampling, erosion of banks",,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),"taro, blackberry, arum lily, para grass, glyceria",IAS plants (weeds),"taro, blackberry, arum lily, para grass, glyceria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS predators (specify):,"cats, foxes, preying on birds, mammals and reptiles",IAS predators (specify):,"cats, foxes, preying on birds, mammals and reptiles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Red Gully,Wetlands in the vicinity of Moore River National Park & Nature Reserve,,"complex geology & geomorphology, important values, large area of bushland, very few access tracks",,DEC managed land - reserves IUCN I-IV,,Surface water,Lacustrine,,,,,,,,Porous - Mineral (soil),Seasonally inundated,Shrub,Fresh (<1000 mg/L),Both Ground & Surface water (switching temporal dominance),"large number of wetlands, not mapped but thought to be significant. Some claypans (mapped PEC/TEC) inside park",,,,,,,Good ,Excellent ,Expert opinion,Decreasing,Expert opinion,,IAS omnivores (specify):,pigs,IAS omnivores (specify):,pigs,,BS vi) Small-scale survey of local biota,"baseline surveys - flora, fauna (vertebrates, invertebrates)",Develop monitoring and evaluation and reporting (MER) plan ,viii) Reserve area plan (DEC tenure only),,i) Fire management for biodiversity,,viii) Biosecurity measures (post border),"weed surveillance, incursions into wetlands",,,,,,,,,,,,,,,,,,,,,
,,,,,,,Freehold land,,,Palustrine,,,,,,,,Porous - Sand,Aseasonally (intermittently) inundated,,,,,,,,,,,,,,,,,Illegal activity (specify):,"pig hunting, vehicle access",Illegal activity (specify):,"pig hunting, vehicle access",,SC vii) Classification of ecological communities/assemblages,floristics to establish regional significance,,i) Threatened taxa recovery plan,WST,iii) Invasive alien species (animal predators) ,fox baiting,i) Habitat protection through formal reservation,progress change of tenure for purchased freehold land parcels adjoining NR & NP boundaries; consider acquisition of additional tenure where appropriate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS predators (specify):,cats & foxes,IAS predators (specify):,cats & foxes,,"SC viii) Classification, mapping, delineation and evaluation of wetlands",,,,,iv) Invasive alien species (animal herbivores) ,pig trapping,xviii) Other,"enforcement of legislation - cameras, illegal hunting",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Floodplain,,,,,,,,Porous - Peat (organic),,,,,,,,,,,,,,,,,,Climate change (long-term reduced rainfall),changed hydroperiod,Climate change (long-term reduced rainfall),changed hydroperiod,,QTP ii) Quantifying threatening processes – communities/assemblages,determination of interactions of fire and drying climate on peat-based wetlands ,,,,"ix) Translocation (specify: reintroduction, restocking, introduction or assisted migration)",WST,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire regime (intensity, frequency, seasonality, scale)",burning of peat wetlands; prescribed burns & lightning ignition means frequent large scale intense burns,"Fire regime (intensity, frequency, seasonality, scale)",burning of peat wetlands; prescribed burns & lightning ignition means frequent large scale intense burns,,MA v) Improving management (effectiveness of conservation actions),determine appropriate methodlogy for prescribed burning to exploit moisture differentials to avoid burning peat,,,,xii) Control access,"gates on access points,",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA iii) Mitigating threatening processes – communities/assemblages,"determine how to manage pigs, identification of habitat usageb and behaviour",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydr iii) Develop hydrological model to forecast effect on biodiversity from climate change,study of claypan seasonality and hydroperiod,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Muchea,Wetlands in the vicinity of Moore River National Park & Nature Reserve,,copy as above ,,,,,,,,,,,,,,,,,,,,,,,,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Bibra,Wetlands in the vicinity of Moore River National Park & Nature Reserve,,copy as above ,,,,,,,,,,,,,,,,,,,,,,,,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Gnangarra,Wetlands in the vicinity of Moore River National Park & Nature Reserve,,copy as above ,,,,,,,,,,,,,,,,,,,,,,,,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Beermullah,Wetlands in the vicinity of Moore River National Park & Nature Reserve,,copy as above ,,,,,,,,,,,,,,,,,,,,,,,,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA2,SWAN,Moore River Estuary,moved to potential national significance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION FROM SWA02 WORKSHOP II (South West DEC region - with Kim Williams),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Helena River Floodplain/Swan Street,Helena River. Floodplain/Swan Street,"115.984150571, -31.8989461345",15068,,,,,,7,,,,,,,,,,,,,,,,,,Unknown,Good ,Expert opinion,Static,Expert opinion,,IAS plants (weeds),,as for past pressures,,Representative of highly cleared vegetation communities; consanguinous suite,,,,,,ii) Invasive alien species (plants),,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recreational activities,close to urban area,Urban development ,continued urbanisation,,,,,,,vi) Habitat restoration,fencing to define boundaries and regulate visitor use,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Wellesley River System,,,UFIs below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,unknown,Australind/Lechenault area,"115.733493539, -33.2790753303",1539,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Degraded, part of river system",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,follow up require to capture all UFI,,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,unknown,"Swan River Floodplain, Great Eastern Hwy","115.95684353, -31.9175417706",13399,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swan river, suregionally significant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,"Swan River Floodplain, Great Eastern Hwy","Swan River Floodplain, Great Eastern Hwy","115.955287569, -31.9196979485",8731,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Swan river, suregionally significant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Kemerton Industrial Area,,,include all UFIs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial development,,Industrial development,large increase to industrial area is proposed,"large area of remnant vegetation, representative of poorly reserved veg types. DEC manages buffer area. Threatened fish populations (disjunct), other threatened fauna. TECs. Known Subregionally significant. ","SC viii) Classification, mapping, delineation and evaluation of wetlands",,v) Compile & synthesise existing data (including EIA reports),ix) Other management plan,"identified in regional planning schemes, detailed conservation planning required. ",i) Fire management for biodiversity,,iii) Habitat/species management through formal mechanisms,Steering committee for industrial area,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock farming,,Climate change (long-term reduced rainfall),,,BS vi) Small-scale survey of local endemics ,invertebrates,,,,xii) Control access,area subject to arson and visitor access,i) Habitat protection through formal reservation,proposed reservation of buffer area,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),,Recreational activities,"vehicles, access to lake beds",,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,groundwater drawdown,,,,,,"ix) Regulation - Water (e.g., water use planning by Dept Water)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illegal activity (specify):,"hunting and trapping pigs, rubbish dumping",,,,,,,,,xi) Regulation - DEC input into EIA assessment,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roads & rail,"gas pipelines, utilities",,,,,,,,,"xii) Assessment of compliance to development approvals by regulator (e.g., Office of EPA, DMP, DEC)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mining ,"mineral sands, sand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (industrial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Cokelup Swamps northern section,unknown,"115.612702141, -33.4502257614",14478,,,Surface water,Palustrine,,6,,,,,,,"Seasonally inundated, Waterlogged","Shrub, Forested",Fresh (<1000 mg/L),Ground water,Melaleuca approx 3m high,,,,,,,Good ,Good ,Expert opinion,Unknown,-,,Cropping/Horticulture,fragmentation of wetland,as for past pressures,,"Subregionally significant, north and south sections separated by agricultural area, wider landscape is highly impacted",BS vi) Small-scale survey of local endemics ,,iv) Monitoring and evaluation and reporting plan ,ix) Other management plan,"currently private property, management plan  to understand threats and management",,,i) Habitat protection through formal reservation,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Cokelup Swamps southern section,unknown,"115.606918231, -33.459914408",1019,,,Surface water,Floodplain,,5,,,,,,,waterlogged,"Sedge, Grass or Forb",Fresh (<1000 mg/L),Ground water,,,,,,,,Good ,Excellent ,Expert opinion,Unknown,-,,Climate change (long-term reduced rainfall),,Urban development ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cokelup Swamps southern section,,,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Problem native spp. (specify):,kangaroo grazing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Reserve 1167 wetland ,unknown,"115.705397258, -33.4239478493",1469,,,Surface water,Palustrine,,6,,,,,,,Seasonally inundated,,,,,,,,,,,,,,,,,,,,,Dampland - potentially subregionally significant or exclude? Refer to Andrew Webb. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Reserve 1167 wetland ,,,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Tuart Eastern Wetlands,unknown,"115.467063215, -33.6230153167","580, 590",,,,,,6,,,,,,,,,,,,,,,,,,Unknown,Fair ,Expert opinion,Decreasing,Quantitative unpublished data and expert opinion,,Plantation,"pine plantation harvested, changes to hydrology",as for past pressures,,"Tuart NP, Known SS",,,iv) Monitoring and evaluation and reporting plan ,viii) Reserve area plan (DEC tenure only),Reserve management plan exists,i) Fire management for biodiversity,,iv) Habitat/species management through informal mechanisms,liaison with utility operator for vehicle access track,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),partial reveg of pine plantation but weed invasion close to wetland,Plantation,"changes to hydrology, possible replanting as pine plantation",,,,vi) Input existing data into corporate database,,,xii) Control access,fencing to prevent vehicle access,ii) Habitat protection through other statutory mechanisms,use of offsets for WRP habitat restoration,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recreational activities,vehicle access,Utilities,upgrade and widening of power line track,,,,,,,ii) Invasive alien species (plants),weed management,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utilities,significant impacts on power line track from 4wd vehicles,Climate change (long-term reduced rainfall),,,,,,,,vi) Habitat restoration,"rehabilitation of former pine plantation area, re-establish veg communities, offset for WRP habitat restoration",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Problem native spp. (specify):,kangaroo grazing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Busselton Wetlands system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Vasse Wonnerup system - Ramsar & DIWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
